timeStamp,label,threadName,Latency
1516797520408,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797520457,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797520516,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797520499,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797520508,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797520573,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797520602,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797520667,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797520653,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797520692,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,193
1516797520703,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797520769,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797520795,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,194
1516797520844,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797520846,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797520885,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797520892,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797520992,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797520963,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797520990,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797521041,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797521074,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797521082,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797521149,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797521158,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797521183,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,200
1516797521239,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797521268,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797521301,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797521275,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,233
1516797521353,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797521383,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,188
1516797521460,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797521437,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,197
1516797521458,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797521508,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,189
1516797521544,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797521614,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797521571,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,203
1516797521634,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797521652,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797521698,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797521766,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797521741,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797521774,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,191
1516797521830,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797521842,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797521921,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797521892,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797521939,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,204
1516797521965,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,213
1516797522026,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797522040,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797522070,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797522087,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,190
1516797522143,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,199
1516797522178,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797522228,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797522217,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797522228,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797522278,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,193
1516797522375,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797522342,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797522373,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797522416,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,189
1516797522412,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797522472,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797522533,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797522538,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,196
1516797522568,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,199
1516797522606,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,201
1516797522606,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,202
1516797522683,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,144
1516797522666,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797522735,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,188
1516797522767,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797522827,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
1516797522808,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797522808,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797522861,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,198
1516797522923,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797522980,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,149
1516797522960,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,201
1516797523001,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797523000,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,192
1516797523059,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797523129,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797523116,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797523161,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,192
1516797523192,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797523192,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797523279,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,147
1516797523251,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,188
1516797523310,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,194
1516797523353,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,190
1516797523426,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,148
1516797523388,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797523387,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,199
1516797523440,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,197
1516797523504,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,198
1516797523574,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797523543,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,197
1516797523587,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,191
1516797523587,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797523637,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,202
1516797523733,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797523702,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797523740,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,189
1516797523780,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,200
1516797523778,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,202
1516797523839,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797523885,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797523895,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,200
1516797523929,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797523980,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797524039,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,146
1516797523980,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,205
1516797524034,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797524096,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797524122,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797524185,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,154
1516797524174,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,188
1516797524185,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797524228,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797524292,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,193
1516797524339,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,159
1516797524316,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797524362,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,200
1516797524379,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,196
1516797524422,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,192
1516797524498,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,155
1516797524485,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797524510,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,188
1516797524563,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,194
1516797524576,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,194
1516797524653,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797524614,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797524688,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,191
1516797524698,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,204
1516797524803,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,144
1516797524758,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,198
1516797524770,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797524808,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797524879,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797524902,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,187
1516797524947,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,162
1516797524956,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,190
1516797524965,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,191
1516797525004,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797525109,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,158
1516797525076,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,195
1516797525089,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797525146,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,195
1516797525157,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797525198,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797525267,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,150
1516797525282,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,195
1516797525271,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,228
1516797525341,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797525350,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797525417,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,151
1516797525394,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,196
1516797525477,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797525499,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797525568,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797525538,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-1,196
1516797525544,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,195
1516797525591,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,194
1516797525670,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-2,193
1516797525721,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,153
1516797525702,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,203
1516797525739,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,193
1516797525785,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,195
1516797525874,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,156
1516797525905,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-5,197
1516797525933,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-3,198
1516797525980,5 Sensors connected to AWS,A thread group of 5 sensors for AWS 1-4,191
1516797526030,5 Sensors connected to Google,A thread group of 5 sensors for Google 2-4,152
